anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date
29479,9,48,2,56,46,161,2022-05-12 18:32:02.182892
29485,16,39,5,59,62,181,2022-05-12 18:32:04.154957
29491,11,45,4,54,60,174,2022-05-12 18:32:07.049861
29495,10,163,4,39,51,267,2022-05-12 18:32:09.492686
29497,7,70,7,44,52,180,2022-05-12 18:32:10.515113
29507,9,58,6,62,62,197,2022-05-12 18:32:16.913726
29511,393,7148,150,169,4291,12151,2022-05-12 18:32:19.717574
29513,567,12976,215,134,7106,20998,2022-05-12 18:32:21.115147
29515,44,486,45,76,734,1385,2022-05-12 18:32:22.915477
29517,53,859,40,69,810,1831,2022-05-12 18:32:24.797525
29527,15,70,9,68,149,311,2022-05-12 18:32:26.101074
29529,13,70,7,69,135,294,2022-05-12 18:32:27.236402
29535,13,134,7,47,95,296,2022-05-12 18:32:28.623681
29537,12,108,6,54,85,265,2022-05-12 18:32:29.77274
29539,14,116,4,48,88,270,2022-05-12 18:32:30.878881
29541,11,97,8,49,78,243,2022-05-12 18:32:31.764559
29543,8,66,5,48,75,202,2022-05-12 18:32:32.808731
29545,11,75,2,42,54,184,2022-05-12 18:32:33.928687
29555,11,267,4,40,62,384,2022-05-12 18:32:38.036547
29557,13,253,6,46,99,417,2022-05-12 18:32:39.708796
29559,11,199,4,52,61,327,2022-05-12 18:32:40.907893
29583,385,16172,256,217,5493,22523,2022-05-12 18:32:43.609993
29585,9,361,3,40,94,507,2022-05-12 18:32:45.042326
29587,9,221,3,42,54,329,2022-05-12 18:32:46.129166
29603,44,85,16,96,190,431,2022-05-12 18:32:50.844359
29609,13,283,1,36,75,408,2022-05-12 18:32:52.996089
29613,10,258,8,64,119,459,2022-05-12 18:32:56.088674
29615,9,868,6,35,106,1024,2022-05-12 18:32:57.571059
29619,9,766,7,38,107,927,2022-05-12 18:33:00.920812
29623,13,269,4,39,97,422,2022-05-12 18:33:02.423706
29633,9,350,7,41,99,506,2022-05-12 18:33:04.093161
29635,7,336,6,38,94,481,2022-05-12 18:33:05.348467
29637,8,315,8,40,97,468,2022-05-12 18:33:06.855186
29643,573,0,320,282,3638,4813,2022-05-12 18:33:07.259722
29647,12,206,5,40,62,325,2022-05-12 18:33:09.012984
29651,11,197,3,39,59,309,2022-05-12 18:33:10.812544
29673,8,275,4,41,94,422,2022-05-12 18:33:14.790387
29677,11,301,6,39,146,503,2022-05-12 18:33:17.514729
29679,9,245,2,39,112,407,2022-05-12 18:33:18.725755
29697,76,1207,51,89,858,2281,2022-05-12 18:33:22.325644
29707,33,1455,13,40,272,1813,2022-05-12 18:33:26.267611
29711,10,83,8,45,65,211,2022-05-12 18:33:31.95173
29712,11,54,8,50,103,226,2022-05-12 18:33:33.25264
29715,93,181,65,217,2019,2575,2022-05-12 18:33:35.080089
29719,9,76,5,37,55,182,2022-05-12 18:33:36.645464
29722,83,308,78,196,591,1256,2022-05-12 18:33:38.191202
29729,13,131,8,75,132,359,2022-05-12 18:33:40.74968
29733,8,47,5,49,71,180,2022-05-12 18:33:43.311631
29738,19,82,9,67,111,288,2022-05-12 18:33:44.380671
29740,9,43,4,55,62,173,2022-05-12 18:33:48.235196
29741,12,34,3,31,68,148,2022-05-12 18:33:49.29464
29742,8,53,4,33,50,148,2022-05-12 18:33:50.485962
29743,10,66,11,35,59,181,2022-05-12 18:33:51.495063
29744,7,159,2,27,27,222,2022-05-12 18:33:53.00581
29745,8,51,5,55,62,181,2022-05-12 18:33:54.643849
29746,12,50,3,67,76,208,2022-05-12 18:33:55.661707
29747,10,46,4,62,56,178,2022-05-12 18:33:56.660837
29748,12,49,6,63,69,199,2022-05-12 18:33:57.775063
29749,8,89,2,31,73,203,2022-05-12 18:33:58.82601
29750,21,108,7,74,129,339,2022-05-12 18:33:59.975482
29752,14,153,9,68,121,365,2022-05-12 18:34:02.399834
29755,1859,51990,849,677,26058,81433,2022-05-12 18:34:02.821241
29756,68,704,42,66,1088,1968,2022-05-12 18:34:05.414312
29757,11,378,3,25,87,504,2022-05-12 18:34:06.832564
29758,21319,137595,9143,32492,57374,257923,2022-05-12 18:34:07.258975
29759,11,51,4,64,56,186,2022-05-12 18:34:09.069134
29766,12,478,6,27,88,611,2022-05-12 18:34:14.663904
29770,13,520,6,21,117,677,2022-05-12 18:34:19.225671
29772,24,1234,15,32,295,1600,2022-05-12 18:34:21.41245
29777,28,1400,9,73,270,1780,2022-05-12 18:34:23.097935
29778,14,931,10,20,147,1122,2022-05-12 18:34:24.831886
29780,15,181,6,34,94,330,2022-05-12 18:34:25.913704
29785,14564,148888,6581,11063,58384,239480,2022-05-12 18:34:30.018032
29786,38630,485391,18848,25593,138533,706995,2022-05-12 18:34:30.75004
29787,6006,68289,3548,2610,37164,117617,2022-05-12 18:34:34.496328
43469,0,10,1,8,14,33,2022-05-12 21:43:51.387461
29791,9,190,5,50,89,343,2022-05-12 18:34:37.274931
29793,7,205,6,46,78,342,2022-05-12 18:34:40.698823
29795,10,127,4,42,69,252,2022-05-12 18:34:43.257806
29796,9,147,4,36,54,250,2022-05-12 18:34:44.261203
29798,6,160,4,40,50,260,2022-05-12 18:34:46.591157
29799,6,163,3,46,57,275,2022-05-12 18:34:48.244768
29800,8,154,4,49,50,265,2022-05-12 18:34:49.38424
29803,59023,1017395,25666,34549,198815,1335448,2022-05-12 18:34:50.28465
29812,13,214,6,63,125,421,2022-05-12 18:34:51.475228
29814,12,118,2,43,73,248,2022-05-12 18:34:53.582531
29820,22,207,21,69,225,544,2022-05-12 18:34:54.691763
29821,27,218,24,67,252,588,2022-05-12 18:34:55.808995
29823,44,308,28,71,381,832,2022-05-12 18:34:57.573755
29825,19,174,3,53,148,397,2022-05-12 18:34:59.771776
29829,331,3841,206,149,4591,9118,2022-05-12 18:35:00.172935
29830,305,3647,201,131,4420,8704,2022-05-12 18:35:00.571501
29853,155,2095,127,131,1966,4474,2022-05-12 18:35:07.988751
29855,583,1160,266,199,9099,11307,2022-05-12 18:35:13.38966
29861,21,195,22,65,189,492,2022-05-12 18:35:20.322686
29863,30,512,25,83,634,1284,2022-05-12 18:35:23.230222
29865,208,855,343,581,572,2559,2022-05-12 18:35:25.429987
29868,87,1932,54,95,1153,3321,2022-05-12 18:35:27.793593
29871,10,444,5,34,98,591,2022-05-12 18:35:30.113813
29876,1856,5035,968,1650,6786,16295,2022-05-12 18:35:32.546805
29888,7,170,4,30,32,243,2022-05-12 18:35:35.493865
29889,6,90,4,57,58,215,2022-05-12 18:35:36.459637
29893,1023,12072,502,332,10635,24564,2022-05-12 18:35:39.445789
29897,7,238,5,41,75,366,2022-05-12 18:35:41.171996
29900,14,114,3,42,61,234,2022-05-12 18:35:43.866383
29902,17,509,2,52,87,667,2022-05-12 18:35:46.424225
29904,12,427,2,35,149,625,2022-05-12 18:35:47.818612
29905,13,467,5,35,91,611,2022-05-12 18:35:48.942958
29907,9,532,4,28,131,704,2022-05-12 18:35:52.635
29908,9,460,2,27,92,590,2022-05-12 18:35:53.918579
29917,9,158,2,49,67,285,2022-05-12 18:35:57.758575
29918,10,164,6,39,95,314,2022-05-12 18:35:59.055695
29920,6,169,6,46,84,311,2022-05-12 18:36:01.552763
29921,8,219,3,47,62,339,2022-05-12 18:36:02.592896
29922,6,130,2,35,64,237,2022-05-12 18:36:03.731469
29923,15,424,8,56,156,659,2022-05-12 18:36:05.07505
29924,10,57,20,78,66,231,2022-05-12 18:36:06.78124
29925,9,132,2,51,57,251,2022-05-12 18:36:07.792934
29926,8,222,4,41,70,345,2022-05-12 18:36:09.558728
29927,41,943,32,71,831,1918,2022-05-12 18:36:09.965618
29928,6,151,1,46,65,269,2022-05-12 18:36:11.539808
29933,9,340,5,19,54,427,2022-05-12 18:36:17.385318
29935,59,205,22,73,428,787,2022-05-12 18:36:19.325204
29936,100,250,36,104,502,992,2022-05-12 18:36:20.986351
29941,652,5089,369,1846,3008,10964,2022-05-12 18:36:25.28364
29946,10,453,6,21,58,548,2022-05-12 18:36:30.241038
29947,7,81,8,86,95,277,2022-05-12 18:36:31.285712
29948,6,74,7,85,79,251,2022-05-12 18:36:32.329699
29952,13,637,5,28,90,773,2022-05-12 18:36:36.645171
29955,10,272,4,19,48,353,2022-05-12 18:36:40.974556
29957,9,743,4,29,71,856,2022-05-12 18:36:43.574661
29961,15,209,5,38,115,382,2022-05-12 18:36:45.462679
29963,6,158,1,29,42,236,2022-05-12 18:36:46.468707
29973,8,384,6,32,106,536,2022-05-12 18:36:52.029218
29974,5779,100142,2675,7165,20639,136400,2022-05-12 18:36:52.304946
29975,245,2094,96,205,1736,4376,2022-05-12 18:36:54.698658
29976,6325,69043,3213,9245,27319,115145,2022-05-12 18:36:57.920954
29979,22,1504,13,40,155,1734,2022-05-12 18:37:02.380299
29980,31,1841,15,56,388,2331,2022-05-12 18:37:04.439438
29985,11,77,7,60,69,224,2022-05-12 18:37:07.969609
29986,8,54,5,71,58,196,2022-05-12 18:37:09.208031
29987,5,68,6,58,69,206,2022-05-12 18:37:10.142163
29989,9,339,6,30,74,458,2022-05-12 18:37:12.602454
29995,17,1432,8,36,154,1647,2022-05-12 18:37:13.026564
29998,270,6857,151,149,2818,10245,2022-05-12 18:37:15.991474
29999,23,87,16,47,615,788,2022-05-12 18:37:18.203503
30010,75,543,30,47,632,1327,2022-05-12 18:37:20.290036
30012,9,222,4,47,62,344,2022-05-12 18:37:21.3887
30013,27,187,5,55,286,560,2022-05-12 18:37:22.888126
30014,7881,41003,4488,5531,33421,92324,2022-05-12 18:37:23.137851
30015,39402,628243,18867,18156,195413,900081,2022-05-12 18:37:23.304236
30016,23994,158734,12880,20799,75257,291664,2022-05-12 18:37:27.636652
30018,8,238,13,51,70,380,2022-05-12 18:37:29.301799
30024,9,49,2,55,56,171,2022-05-12 18:37:33.469058
30026,10,62,6,66,49,193,2022-05-12 18:37:35.066123
43610,0,8,1,11,13,33,2022-05-12 21:44:49.183509
30027,12,59,5,64,66,206,2022-05-12 18:37:37.415235
30028,19,130,7,77,179,412,2022-05-12 18:37:39.180879
30029,13,65,3,68,114,263,2022-05-12 18:37:41.221551
30034,13,75,9,59,103,259,2022-05-12 18:37:44.978157
30036,16,96,9,45,120,286,2022-05-12 18:37:46.358766
30039,334,3177,189,337,1013,5050,2022-05-12 18:37:48.842722
30042,20,217,13,42,225,517,2022-05-12 18:37:50.522998
30046,5,214,3,28,55,305,2022-05-12 18:37:52.370831
30048,8,51,5,59,65,188,2022-05-12 18:37:53.398006
30049,8,49,1,45,38,141,2022-05-12 18:37:54.464164
30051,10,72,4,53,75,214,2022-05-12 18:37:56.697958
30052,11,64,4,54,63,196,2022-05-12 18:37:57.818401
30054,7,40,1,44,43,135,2022-05-12 18:37:59.706864
30056,1242,26595,927,747,9356,38867,2022-05-12 18:38:01.451692
30057,7,43,3,43,48,144,2022-05-12 18:38:04.333975
30060,12,60,5,56,71,204,2022-05-12 18:38:08.008964
30061,16,113,8,45,112,294,2022-05-12 18:38:09.307501
30064,11,106,6,56,108,287,2022-05-12 18:38:11.013803
30065,9,196,3,32,61,301,2022-05-12 18:38:12.205677
30066,28,246,14,37,209,534,2022-05-12 18:38:13.53231
30070,11,127,5,38,55,236,2022-05-12 18:38:14.712245
30071,6,135,3,41,61,246,2022-05-12 18:38:15.77924
30073,5,235,2,31,45,318,2022-05-12 18:38:18.869015
30074,6,257,3,33,47,346,2022-05-12 18:38:20.512577
30076,6,228,2,32,46,314,2022-05-12 18:38:23.809303
30077,7,239,1,28,40,315,2022-05-12 18:38:25.039656
30078,6,253,4,40,64,367,2022-05-12 18:38:27.087756
30079,13,237,7,60,110,427,2022-05-12 18:38:28.184911
30080,32,290,8,32,248,610,2022-05-12 18:38:29.739972
30081,6,246,2,32,28,314,2022-05-12 18:38:30.88033
30085,6,151,4,35,39,235,2022-05-12 18:38:34.402672
30086,19,773,7,63,108,970,2022-05-12 18:38:36.38718
30089,19,164,10,56,127,376,2022-05-12 18:38:38.50933
30090,12,203,1,50,71,337,2022-05-12 18:38:39.568579
30091,7372,46497,4795,18694,26791,104149,2022-05-12 18:38:39.894491
30093,10,266,2,43,70,391,2022-05-12 18:38:43.264743
30095,19,205,5,65,109,403,2022-05-12 18:38:45.172887
30096,18,172,5,58,89,342,2022-05-12 18:38:46.653692
30097,16,174,3,55,91,339,2022-05-12 18:38:47.759628
30098,14,127,3,44,79,267,2022-05-12 18:38:49.128844
30100,443,10996,295,271,6266,18271,2022-05-12 18:38:51.387544
30103,44,1030,28,60,514,1676,2022-05-12 18:38:53.962688
30104,9,197,2,19,43,270,2022-05-12 18:38:55.114118
30105,7,250,2,41,78,378,2022-05-12 18:38:56.298841
30107,7,70,2,48,63,190,2022-05-12 18:38:59.195345
30116,13,91,5,63,62,234,2022-05-12 18:39:00.214913
30117,10,40,4,41,46,141,2022-05-12 18:39:01.126832
30118,9,66,8,68,52,203,2022-05-12 18:39:02.235865
30119,62,0,14,112,146,334,2022-05-12 18:39:03.366816
30123,31975,369547,20576,21619,143354,587071,2022-05-12 18:39:06.264325
30125,15,92,4,48,101,260,2022-05-12 18:39:07.930392
30133,18,338,7,36,273,672,2022-05-12 18:39:10.668946
30134,14,57,5,55,66,197,2022-05-12 18:39:12.157037
30137,1128,25719,407,794,9440,37488,2022-05-12 18:39:14.682725
30139,9,62,2,47,54,174,2022-05-12 18:39:16.219806
30140,11,68,2,71,49,201,2022-05-12 18:39:17.367465
30143,52,986,32,74,616,1760,2022-05-12 18:39:19.297736
30144,18,132,12,98,201,461,2022-05-12 18:39:20.63978
30145,41,320,23,49,403,836,2022-05-12 18:39:22.17889
30148,14,87,9,61,101,272,2022-05-12 18:39:23.201865
30149,13,87,9,62,104,275,2022-05-12 18:39:25.495823
30150,17,112,11,70,129,339,2022-05-12 18:39:26.82392
30151,164,0,41,247,436,888,2022-05-12 18:39:26.986922
30152,11,131,9,60,101,312,2022-05-12 18:39:28.314819
30153,17,103,15,75,146,356,2022-05-12 18:39:29.351696
30155,37,1167,17,47,366,1634,2022-05-12 18:39:32.212441
30157,6,187,1,35,40,269,2022-05-12 18:39:33.866011
30159,8,117,7,40,68,240,2022-05-12 18:39:36.161637
30160,9,278,3,27,57,374,2022-05-12 18:39:37.29873
30161,9,100,6,42,47,204,2022-05-12 18:39:38.339797
30163,5,170,4,29,34,242,2022-05-12 18:39:41.262162
30166,49,512,28,47,473,1109,2022-05-12 18:39:45.065402
30167,6,220,1,37,36,300,2022-05-12 18:39:46.576643
30168,50,1947,33,56,614,2700,2022-05-12 18:39:48.218645
30173,38,226,23,54,292,633,2022-05-12 18:39:50.822908
30176,9,108,6,72,88,283,2022-05-12 18:39:52.236325
30177,13,327,7,63,100,510,2022-05-12 18:39:53.925422
30178,60,701,38,97,751,1647,2022-05-12 18:39:55.626575
30187,12699,101962,8197,10903,63353,197114,2022-05-12 18:39:56.043367
30191,1259,40687,731,358,18750,61785,2022-05-12 18:39:59.157364
30196,186,2467,83,83,2236,5055,2022-05-12 18:40:04.864833
30198,9,62,4,41,65,181,2022-05-12 18:40:06.259655
30199,5,247,2,27,49,330,2022-05-12 18:40:07.441198
30200,9,75,3,42,44,173,2022-05-12 18:40:08.480997
30201,10,130,6,27,61,234,2022-05-12 18:40:09.843555
30202,5,182,4,43,52,286,2022-05-12 18:40:11.136534
30204,16,96,8,39,160,319,2022-05-12 18:40:12.328803
30206,1093,72164,508,246,13454,87465,2022-05-12 18:40:15.831718
30207,9,101,3,44,42,199,2022-05-12 18:40:17.107883
30208,8,77,3,38,28,154,2022-05-12 18:40:18.099687
30209,8,81,4,36,32,161,2022-05-12 18:40:19.06794
30212,14,704,5,32,107,862,2022-05-12 18:40:24.298804
30214,17,524,5,55,152,753,2022-05-12 18:40:26.678111
30218,117,1673,73,113,1664,3640,2022-05-12 18:40:30.238872
30228,12,71,4,47,76,210,2022-05-12 18:40:32.444119
30230,9904,84653,4194,2414,20553,121718,2022-05-12 18:40:32.844983
30234,13,1164,5,49,147,1378,2022-05-12 18:40:37.324089
30237,385,5674,180,127,2763,9129,2022-05-12 18:40:40.32768
30240,35638,651809,17391,34194,138557,877589,2022-05-12 18:40:40.52705
30241,7,200,2,21,35,265,2022-05-12 18:40:42.851097
30247,12,133,8,47,104,304,2022-05-12 18:40:46.159748
30249,35,117,18,52,329,551,2022-05-12 18:40:48.324802
30250,716,14043,275,182,7128,22344,2022-05-12 18:40:50.901271
30251,386,2038,228,771,3316,6739,2022-05-12 18:40:53.139171
30262,190,3158,80,134,1043,4605,2022-05-12 18:40:55.972842
30263,16,321,4,45,132,518,2022-05-12 18:40:58.425734
30264,13,335,4,50,117,519,2022-05-12 18:41:00.163955
30268,9,49,1,36,49,144,2022-05-12 18:41:03.334762
30276,119624,2416289,39269,34991,165676,2775849,2022-05-12 18:41:03.601891
30279,4778,77703,2294,1564,27252,113591,2022-05-12 18:41:07.016995
30284,12,54,2,47,48,163,2022-05-12 18:41:09.219529
43639,0,30,1,7,8,46,2022-05-12 21:45:03.662734
30289,17,273,9,48,149,496,2022-05-12 18:41:11.500696
30290,307,2497,213,200,5301,8518,2022-05-12 18:41:13.035551
30291,175,1543,175,170,2385,4448,2022-05-12 18:41:15.669162
30292,115,1292,68,58,1242,2775,2022-05-12 18:41:17.803936
30296,34146,634374,11467,18323,120950,819260,2022-05-12 18:41:17.965919
30298,29,266,10,65,253,623,2022-05-12 18:41:20.905552
30300,2571,120851,947,696,19977,145042,2022-05-12 18:41:24.922585
30305,13,91,6,74,97,281,2022-05-12 18:41:26.29056
30307,31560,492537,14762,32270,93784,664913,2022-05-12 18:41:26.461254
30309,56,156,30,80,758,1080,2022-05-12 18:41:29.029151
30311,1495,29358,636,432,8813,40734,2022-05-12 18:41:33.021005
30312,9,56,5,48,57,175,2022-05-12 18:41:34.250622
30313,20,142,9,64,174,409,2022-05-12 18:41:36.076124
30321,2499,64403,903,563,18207,86575,2022-05-12 18:41:38.73305
30327,11,289,2,38,73,413,2022-05-12 18:41:45.013689
30328,10,318,3,38,70,439,2022-05-12 18:41:46.646808
30329,8,319,3,36,57,423,2022-05-12 18:41:47.807043
30330,10,263,2,45,70,390,2022-05-12 18:41:49.066005
30331,10,287,4,33,68,402,2022-05-12 18:41:50.784396
30332,11,556,4,37,121,729,2022-05-12 18:41:52.552516
30336,11,273,3,36,60,383,2022-05-12 18:41:55.736903
30337,9,290,5,29,59,392,2022-05-12 18:41:56.793183
30339,13,280,4,26,54,377,2022-05-12 18:41:57.793456
30340,8,324,2,27,63,424,2022-05-12 18:41:58.821865
30342,22,88,9,85,125,329,2022-05-12 18:42:00.944827
30343,9,55,2,53,64,183,2022-05-12 18:42:02.108229
30344,1665,21013,952,704,9430,33764,2022-05-12 18:42:04.946964
30346,4178,158786,1243,1366,60508,226081,2022-05-12 18:42:05.11329
30347,3835,144801,1409,736,22049,172830,2022-05-12 18:42:05.596895
30349,10,52,3,53,68,186,2022-05-12 18:42:08.544595
30358,78,1518,28,42,766,2432,2022-05-12 18:42:14.559646
30360,9,92,0,39,62,202,2022-05-12 18:42:15.706882
30362,25,83,20,52,395,575,2022-05-12 18:42:17.729668
30363,15041,271422,6791,9423,48159,350836,2022-05-12 18:42:20.628677
30364,1674,47041,770,652,23878,74015,2022-05-12 18:42:20.879119
30365,1692,55183,658,441,14911,72885,2022-05-12 18:42:24.794478
30367,17,903,9,53,95,1077,2022-05-12 18:42:27.581038
30370,8380,83287,3620,1088,21954,118329,2022-05-12 18:42:27.743559
30376,194,3616,191,148,2881,7030,2022-05-12 18:42:31.588665
30378,14,95,7,50,226,392,2022-05-12 18:42:33.579937
30379,524,13160,352,236,8106,22378,2022-05-12 18:42:36.569422
30382,1794,7428,1109,3339,7914,21584,2022-05-12 18:42:41.455714
30383,7216,54278,5020,11236,37231,114981,2022-05-12 18:42:41.738851
30384,997,12215,694,790,4578,19274,2022-05-12 18:42:44.950648
30385,8837,60202,4221,12734,38421,124415,2022-05-12 18:42:45.367664
30392,6,210,3,28,78,325,2022-05-12 18:42:50.967003
30393,10,219,1,24,63,317,2022-05-12 18:42:52.094535
30394,9,214,1,32,56,312,2022-05-12 18:42:53.213088
30395,6,189,1,23,59,278,2022-05-12 18:42:54.288821
30396,8,439,2,39,79,567,2022-05-12 18:42:55.556813
30397,9,241,1,27,58,336,2022-05-12 18:42:56.643092
30400,11,284,5,42,82,424,2022-05-12 18:43:00.289821
30401,9,229,4,30,47,319,2022-05-12 18:43:01.695959
30403,10,197,1,24,57,289,2022-05-12 18:43:02.857698
30404,10,269,4,35,60,378,2022-05-12 18:43:03.89207
30405,10,278,2,32,48,370,2022-05-12 18:43:04.858991
30409,11,51,8,61,67,198,2022-05-12 18:43:07.895825
30410,22,268,14,85,168,557,2022-05-12 18:43:09.811007
30412,272,885,139,211,1367,2874,2022-05-12 18:43:14.061009
30415,1600,54943,836,525,26120,84024,2022-05-12 18:43:17.443153
30417,20,78,13,76,165,352,2022-05-12 18:43:19.063735
30419,210,3964,121,101,3486,7882,2022-05-12 18:43:22.683724
30420,21,322,21,51,279,694,2022-05-12 18:43:25.592286
30424,8,547,4,26,50,635,2022-05-12 18:43:27.911093
30425,10,392,5,26,42,475,2022-05-12 18:43:29.136895
30427,7,313,1,20,37,378,2022-05-12 18:43:30.579248
30428,5,424,5,21,50,505,2022-05-12 18:43:32.116042
30429,8,228,2,31,52,321,2022-05-12 18:43:33.377173
30435,14,91,6,38,118,267,2022-05-12 18:43:39.84698
30442,17,153,4,58,98,330,2022-05-12 18:43:45.565714
30443,15,143,4,56,85,303,2022-05-12 18:43:46.632996
30444,14,128,4,54,85,285,2022-05-12 18:43:47.663698
30446,12,286,3,39,98,438,2022-05-12 18:43:50.881839
30447,13,90,4,41,76,224,2022-05-12 18:43:52.711104
30450,27,402,32,72,417,950,2022-05-12 18:43:55.521808
30453,28,299,17,69,333,746,2022-05-12 18:43:57.657625
30455,0,0,0,0,35950,35950,2022-05-12 18:43:57.82188
30457,17,113,18,102,114,364,2022-05-12 18:43:59.431544
30458,2613,187828,1085,906,32658,225090,2022-05-12 18:44:03.461667
30463,138,387,66,141,1177,1909,2022-05-12 18:44:05.62082
30468,10,161,4,41,123,339,2022-05-12 18:44:10.811885
30470,38,108,13,109,143,411,2022-05-12 18:44:12.896065
30473,60,422,34,65,1071,1652,2022-05-12 18:44:14.587769
30480,12,305,3,32,68,420,2022-05-12 18:44:15.763425
30484,63708,407596,24075,15675,243779,754833,2022-05-12 18:44:19.702082
30485,7538,48409,3920,8520,54248,122635,2022-05-12 18:44:23.844474
30489,34,306,18,51,302,711,2022-05-12 18:44:27.043454
30499,216,1806,200,150,1528,3900,2022-05-12 18:44:29.324378
30503,47246,1055387,20253,12248,165111,1300245,2022-05-12 18:44:29.581236
30512,31,98,23,44,633,829,2022-05-12 18:44:30.506945
30519,75,358,44,147,718,1342,2022-05-12 18:44:35.121377
30524,1658,14481,974,3767,10354,31234,2022-05-12 18:44:38.236537
30530,6,56,2,49,60,173,2022-05-12 18:44:40.324289
30531,111,2649,61,163,1681,4665,2022-05-12 18:44:43.191332
30533,228,8671,83,148,1935,11065,2022-05-12 18:44:45.765287
43643,0,9,1,8,14,32,2022-05-12 21:45:04.794795
30544,25376,451813,9102,21754,83678,591723,2022-05-12 18:44:50.023865
30547,346,4825,124,70,3531,8896,2022-05-12 18:44:52.944385
30549,712,7046,319,325,5356,13758,2022-05-12 18:44:55.482479
30559,8,284,4,40,77,413,2022-05-12 18:44:57.086984
30567,506,13654,197,221,3383,17961,2022-05-12 18:44:59.543639
30571,27,207,13,45,249,541,2022-05-12 18:45:01.810634
30573,131,2381,78,86,1567,4243,2022-05-12 18:45:04.56414
30582,11,64,5,66,63,209,2022-05-12 18:45:08.024613
30585,897,19991,393,151,14170,35602,2022-05-12 18:45:10.893158
30600,91,3784,41,69,1038,5023,2022-05-12 18:45:13.545383
30605,21,91,7,108,94,321,2022-05-12 18:45:16.521278
30617,286,761,160,180,3276,4663,2022-05-12 18:45:18.59645
30634,11,67,6,38,114,236,2022-05-12 18:45:20.424823
30641,623,13610,385,251,8460,23329,2022-05-12 18:45:21.392556
30646,11,288,10,64,98,471,2022-05-12 18:45:22.810747
30647,44,244,12,39,452,791,2022-05-12 18:45:24.99867
30648,23,344,14,54,252,687,2022-05-12 18:45:27.366949
30649,328,1501,159,379,786,3153,2022-05-12 18:45:29.619653
30652,1863,10345,1043,2827,9340,25418,2022-05-12 18:45:36.039378
30654,57588,964651,28223,16705,148879,1216046,2022-05-12 18:45:36.232996
30659,18,531,8,33,132,722,2022-05-12 18:45:37.919889
30663,54,1268,19,58,505,1904,2022-05-12 18:45:41.1908
30664,8,279,6,35,82,410,2022-05-12 18:45:43.906611
30665,15,704,6,76,168,969,2022-05-12 18:45:45.48531
30667,12,245,4,38,79,378,2022-05-12 18:45:47.280925
30668,11,587,6,39,151,794,2022-05-12 18:45:48.69888
30673,13,210,1,43,144,411,2022-05-12 18:45:50.691409
30679,722,3910,285,266,5222,10405,2022-05-12 18:45:54.911816
30686,77,2923,75,124,1124,4323,2022-05-12 18:45:57.293752
30694,102246,497972,25136,32895,52225,710474,2022-05-12 18:45:57.538244
30695,314,2301,148,217,7656,10636,2022-05-12 18:46:00.352945
30704,14,125,16,53,145,353,2022-05-12 18:46:01.777617
30705,1733,24849,798,4567,7550,39497,2022-05-12 18:46:04.528371
30709,8196,101617,2447,1274,31246,144780,2022-05-12 18:46:07.670083
30711,1390,54546,777,460,22447,79620,2022-05-12 18:46:11.547343
30714,2856,56978,1250,958,20872,82914,2022-05-12 18:46:11.790279
30721,2930,20550,1412,3256,19070,47218,2022-05-12 18:46:14.656973
30723,10,70,6,57,87,230,2022-05-12 18:46:16.662185
30727,17578,205741,7491,5737,82024,318571,2022-05-12 18:46:20.512835
30732,12,149,9,75,149,394,2022-05-12 18:46:23.229753
30736,21829,98901,8846,9158,79324,218058,2022-05-12 18:46:23.579744
30740,5430,39726,4053,7847,21598,78654,2022-05-12 18:46:33.338649
30745,1423,38222,574,462,15007,55688,2022-05-12 18:46:36.473666
30746,592,7522,320,997,3080,12511,2022-05-12 18:46:39.886873
30749,20178,238102,7311,14732,70409,350732,2022-05-12 18:46:41.066673
30753,16,109,6,77,126,334,2022-05-12 18:46:47.341603
30754,13,100,5,56,91,265,2022-05-12 18:46:49.269688
30757,2929,5508,1514,2713,10254,22918,2022-05-12 18:46:52.754847
30762,8,59,3,39,45,154,2022-05-12 18:46:58.491135
30763,10,132,5,49,89,285,2022-05-12 18:46:59.601626
30764,6,62,3,35,38,144,2022-05-12 18:47:00.601429
30765,7,31,1,45,41,125,2022-05-12 18:47:01.774785
30767,8,94,9,65,96,272,2022-05-12 18:47:04.395598
30771,74,3843,24,41,801,4783,2022-05-12 18:47:06.639883
30778,2672,123426,1034,653,37908,165693,2022-05-12 18:47:07.405417
30781,12,119,0,46,65,242,2022-05-12 18:47:12.09047
30782,4449,45779,1888,7259,19921,79296,2022-05-12 18:47:12.49772
30790,228,6110,130,159,2926,9553,2022-05-12 18:47:16.03704
30796,17,56,1,56,77,207,2022-05-12 18:47:18.455594
30803,20,147,13,84,191,455,2022-05-12 18:47:19.778481
30806,7258,49498,3953,9814,33471,103994,2022-05-12 18:47:23.240491
30813,1105,11557,332,337,6982,20313,2022-05-12 18:47:23.506112
30814,10,257,7,34,76,384,2022-05-12 18:47:25.191084
30825,191,10558,138,80,2138,13105,2022-05-12 18:47:29.406439
30826,470,1296,517,859,1770,4912,2022-05-12 18:47:32.126849
30829,233,5544,158,206,3107,9248,2022-05-12 18:47:35.047188
30831,73466,1364270,27444,29533,190943,1685656,2022-05-12 18:47:35.359673
30839,8,78,6,52,101,245,2022-05-12 18:47:36.506612
